"id";"nhl_player_id";"year";"season";"name";"team";"pos";"gp";"hmgp";"rdgp";"dvgp";"g";"ppg";"esg";"shg";"gwg";"gtg";"1g";"otg";"hmg";"rdg";"dvg";"odvg";"eng";"gpg";"a";"ppa";"esa";"sha";"hma";"rda";"dva";"odva";"apg";"p";"ppp";"esp";"shp";"hmp";"rdp";"dvp";"odvp";"ptspg";"pm";"hmpm";"rdpm";"dvpm";"odvpm";"tmgf";"tmppgf";"tmga";"tmppga";"pim";"hmpim";"rdpim";"hmpen";"rdpen";"minor";"major";"misc";"gmisc";"match";"s";"sp";"toi";"toipg";"pptoi";"pptoipg";"estoi";"estoipg";"shtoi";"shtoipg";"hmevtoipg";"hmpptoipg";"hmshtoipg";"hmtoipg";"rdevtoipg";"rdpptoipg";"rdshtoipg";"rdtoipg";"shifts";"toipsft";"sftpg";"fo";"fow";"fol";"fop";"ppfow";"ppfol";"esfow";"esfol";"hmfo";"hmfow";"hmfol";"hmfop";"rdfo";"rdfow";"rdfol";"rdfop";"tmfop";"hits";"bks";"mss";"gva";"tka";"so";"sog";"sop";"sodg";"hmso";"hmsog";"hmsop";"hmsodg";"rdso";"rdsog";"rdsop";"rdsodg"
"31";"549";"2010";"regular";"Todd Bertuzzi";"DET";"R";"5";"2";"3";"1";"1";"0";"1";"0";"0";NULL;"0";"0";"0";"1";"1";"0";"0";"0.20";"5";"1";"4";"0";"3";"2";"1";"4";"1.00";"6";"1";"5";"0";"3";"3";"2";"4";"1.20";"3";"2";"1";"1";"2";"6";"1";"2";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"13";"7.70";"5141";"1028";"853";"170";"4281";"856";"7";"1";"921";"95";"3";"1020";"812";"220";"0";"1033";"106";"49";"21";"5";"3";"2";"60.00";NULL;NULL;NULL;NULL;"2";"2";"0";"100.00";"3";"1";"2";"33.30";"1.70";"13";"0";"1";"2";"4";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"32";"1495";"2010";"regular";"PA Parenteau";"NYI";"R";"6";"3";"3";"2";"1";"1";"0";"0";"0";NULL;"0";"0";"1";"0";"1";"0";"0";"0.17";"5";"4";"1";"0";"4";"1";"0";"5";"0.83";"6";"5";"1";"0";"5";"1";"1";"5";"1.00";"0";"1";"-1";"1";"-1";"8";"5";"3";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"13";"7.70";"5944";"990";"1562";"260";"4327";"721";"55";"9";"670";"297";"0";"968";"772";"223";"18";"1013";"124";"48";"21";"3";"2";"1";"66.70";NULL;NULL;NULL;NULL;"1";"0";"1";"0.00";"2";"2";"0";"100.00";"0.80";"8";"3";"2";"2";"4";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"33";"3576";"2010";"regular";"John Carlson";"WSH";"D";"6";"4";"2";"1";"1";"0";"1";"0";"0";NULL;"0";"0";"1";"0";"0";"1";"0";"0.17";"5";"2";"3";"0";"4";"1";"0";"5";"0.83";"6";"2";"4";"0";"5";"1";"0";"6";"1.00";"0";"0";"0";"0";"0";"8";"2";"6";"0";"18";"14";"4";"3";"2";"4";"0";"0";"1";"0";"8";"12.50";"7495";"1249";"851";"141";"5699";"949";"945";"157";"926";"158";"144";"1229";"996";"108";"184";"1288";"147";"51";"25";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"7";"13";"3";"11";"7";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"34";"2497";"2010";"regular";"David Krejci";"BOS";"C";"4";"1";"3";"0";"1";"0";"1";"0";"0";NULL;"1";"0";"0";"1";"0";"1";"0";"0.25";"5";"0";"5";"0";"1";"4";"0";"5";"1.25";"6";"0";"6";"0";"1";"5";"0";"6";"1.50";"3";"-1";"4";"0";"3";"7";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"8.30";"4642";"1160";"1004";"251";"3198";"799";"440";"110";"771";"232";"102";"1105";"809";"257";"112";"1179";"93";"50";"23";"65";"34";"31";"52.30";"11";"7";"22";"19";"20";"8";"12";"40.00";"45";"26";"19";"57.80";"26.50";"3";"1";"7";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"35";"1218";"2010";"regular";"Dominic Moore";"TBL";"C";"5";"2";"3";"2";"4";"2";"2";"0";"1";NULL;"0";"0";"3";"1";"1";"3";"0";"0.80";"1";"0";"1";"0";"0";"1";"0";"1";"0.20";"5";"2";"3";"0";"3";"2";"1";"4";"1.00";"-1";"0";"-1";"-2";"1";"5";"2";"4";"0";"6";"4";"2";"2";"1";"3";"0";"0";"0";"0";"10";"40.00";"4371";"874";"293";"58";"3445";"689";"633";"126";"559";"114";"149";"822";"775";"21";"111";"908";"109";"40";"22";"64";"36";"28";"56.20";"1";"2";"26";"22";"24";"14";"10";"58.30";"40";"22";"18";"55.00";"21.00";"5";"2";"5";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"36";"146";"2010";"regular";"Steve Sullivan";"NSH";"L";"5";"4";"1";"2";"4";"2";"2";"0";"1";NULL;"0";"0";"3";"1";"3";"1";"0";"0.80";"1";"0";"1";"0";"1";"0";"0";"1";"0.20";"5";"2";"3";"0";"4";"1";"3";"2";"1.00";"1";"1";"0";"1";"0";"6";"3";"4";"2";"6";"6";"0";"3";"0";"3";"0";"0";"0";"0";"19";"21.10";"5649";"1129";"1218";"243";"4150";"830";"281";"56";"802";"261";"58";"1122";"942";"171";"47";"1160";"123";"46";"25";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"4";"2";"2";"0";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"37";"2164";"2010";"regular";"Loui Eriksson";"DAL";"L";"5";"2";"3";"0";"4";"0";"4";"0";"2";NULL;"0";"1";"2";"2";"0";"4";"0";"0.80";"1";"0";"1";"0";"1";"0";"0";"1";"0.20";"5";"0";"5";"0";"3";"2";"0";"5";"1.00";"8";"4";"4";"0";"8";"10";"1";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"50.00";"6550";"1310";"1008";"201";"4753";"950";"789";"157";"988";"138";"200";"1326";"925";"244";"129";"1299";"136";"48";"27";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"0";"1";"0.00";"0.30";"1";"1";"2";"2";"5";"1";"1";"100.00";"1";"1";"1";"100.00";"1";"0";"0";"0.00";"0"
"38";"3111";"2010";"regular";"Milan Lucic";"BOS";"L";"4";"1";"3";"0";"3";"0";"3";"0";"2";NULL;"1";"0";"0";"3";"0";"3";"0";"0.75";"2";"0";"2";"0";"1";"1";"0";"2";"0.50";"5";"0";"5";"0";"1";"4";"0";"5";"1.25";"3";"-1";"4";"0";"3";"5";"0";"2";"0";"9";"0";"9";"0";"3";"2";"1";"0";"0";"0";"7";"42.90";"3296";"824";"206";"51";"3090";"772";"0";"0";"839";"80";"0";"919";"750";"42";"0";"792";"67";"49";"17";"1";"1";"0";"100.00";NULL;NULL;NULL;NULL;"1";"1";"0";"100.00";"0";"0";"0";"0.00";"0.40";"7";"1";"4";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"39";"1522";"2010";"regular";"Brooks Laich";"WSH";"C";"6";"4";"2";"1";"3";"1";"1";"1";"1";NULL;"1";"1";"1";"2";"1";"2";"0";"0.50";"2";"0";"2";"0";"1";"1";"0";"2";"0.33";"5";"1";"3";"1";"2";"3";"1";"4";"0.83";"4";"3";"1";"0";"4";"9";"4";"1";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"16";"18.80";"6463";"1077";"1340";"223";"4199";"699";"924";"154";"724";"228";"156";"1108";"650";"214";"149";"1014";"139";"46";"23";"20";"13";"7";"65.00";NULL;NULL;NULL;NULL;"15";"9";"6";"60.00";"5";"4";"1";"80.00";"5.70";"9";"3";"7";"1";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"40";"1985";"2010";"regular";"Matt Moulson";"NYI";"L";"6";"3";"3";"2";"3";"1";"2";"0";"0";NULL;"1";"0";"2";"1";"1";"2";"0";"0.50";"2";"1";"1";"0";"1";"1";"2";"0";"0.33";"5";"2";"3";"0";"3";"2";"3";"2";"0.83";"-2";"-3";"1";"-1";"-1";"10";"5";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"18.80";"7418";"1236";"1258";"209";"5420";"903";"740";"123";"932";"237";"109";"1279";"874";"181";"137";"1193";"170";"44";"28";"1";"1";"0";"100.00";NULL;NULL;NULL;NULL;"1";"1";"0";"100.00";"0";"0";"0";"0.00";"0.20";"4";"6";"7";"1";"7";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"41";"1426";"2010";"regular";"Mikko Koivu";"MIN";"C";"4";"3";"1";"1";"2";"2";"0";"0";"1";NULL;"0";"0";"2";"0";"2";"0";"0";"0.50";"3";"2";"1";"0";"2";"1";"1";"2";"0.75";"5";"4";"1";"0";"4";"1";"3";"2";"1.25";"1";"1";"0";"0";"1";"7";"6";"0";"0";"4";"0";"4";"0";"2";"2";"0";"0";"0";"0";"13";"15.40";"4976";"1244";"907";"226";"3523";"880";"546";"136";"827";"242";"160";"1229";"1042";"181";"64";"1287";"105";"47";"26";"104";"66";"38";"63.50";"17";"4";"40";"30";"79";"45";"34";"57.00";"25";"21";"4";"84.00";"36.70";"2";"4";"2";"6";"6";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"42";"1425";"2010";"regular";"Tomas Plekanec";"MTL";"C";"5";"2";"3";"3";"2";"0";"2";"0";"1";NULL;"0";"0";"2";"0";"1";"1";"0";"0.40";"3";"0";"3";"0";"2";"1";"1";"2";"0.60";"5";"0";"5";"0";"4";"1";"2";"3";"1.00";"1";"3";"-2";"-1";"2";"5";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"18.20";"6395";"1279";"1065";"213";"4541";"908";"789";"157";"1037";"206";"117";"1360";"822";"217";"185";"1225";"125";"51";"25";"104";"55";"49";"52.90";"13";"9";"39";"32";"50";"29";"21";"58.00";"54";"26";"28";"48.20";"37.20";"10";"3";"5";"0";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"43";"1387";"2010";"regular";"Ilya Kovalchuk";"NJD";"L";"6";"4";"2";"1";"2";"0";"2";"0";"1";NULL;"1";"1";"1";"1";"0";"2";"0";"0.33";"3";"1";"2";"0";"3";"0";"0";"3";"0.50";"5";"1";"4";"0";"4";"1";"0";"5";"0.83";"-3";"-3";"0";"-2";"-1";"5";"1";"7";"0";"7";"2";"5";"1";"1";"1";"1";"0";"0";"0";"23";"8.70";"7632";"1272";"1320";"220";"6307";"1051";"5";"0";"1010";"218";"1";"1229";"1133";"224";"0";"1358";"141";"54";"24";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"0";"1";"0.00";"0.30";"1";"0";"3";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"44";"756";"2010";"regular";"Ryan Smyth";"LAK";"L";"4";"2";"2";"0";"2";"0";"2";"0";"0";NULL;"0";"0";"2";"0";"0";"2";"1";"0.50";"3";"0";"3";"0";"3";"0";"0";"3";"0.75";"5";"0";"5";"0";"5";"0";"0";"5";"1.25";"6";"6";"0";"0";"6";"7";"0";"2";"1";"2";"2";"0";"1";"0";"1";"0";"0";"0";"0";"11";"18.20";"5193";"1298";"966";"241";"3809";"952";"418";"104";"949";"178";"97";"1225";"955";"304";"111";"1371";"104";"50";"26";"6";"3";"3";"50.00";NULL;NULL;NULL;NULL;"4";"2";"2";"50.00";"2";"1";"1";"50.00";"2.70";"2";"0";"7";"0";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"45";"2414";"2010";"regular";"David Booth";"FLA";"L";"4";"1";"3";"1";"2";"0";"2";"0";"0";NULL;"0";"0";"2";"0";"2";"0";"0";"0.50";"3";"0";"3";"0";"1";"2";"1";"2";"0.75";"5";"0";"5";"0";"3";"2";"3";"2";"1.25";"2";"3";"-1";"3";"-1";"6";"1";"3";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"20";"10.00";"4505";"1126";"1008";"252";"3459";"864";"38";"9";"640";"292";"38";"970";"939";"238";"0";"1178";"100";"45";"25";"2";"1";"1";"50.00";NULL;NULL;NULL;NULL;"1";"1";"0";"100.00";"1";"0";"1";"0.00";"0.80";"4";"1";"5";"5";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"46";"2376";"2010";"regular";"Andrew Ladd";"ATL";"L";"5";"1";"4";"2";"2";"0";"1";"1";"0";NULL;"0";"0";"1";"1";"1";"1";"0";"0.40";"3";"1";"2";"0";"0";"3";"1";"2";"0.60";"5";"1";"3";"1";"1";"4";"2";"3";"1.00";"3";"1";"2";"1";"2";"6";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"14.30";"5223";"1044";"921";"184";"3853";"770";"449";"89";"665";"233";"140";"1038";"797";"172";"77";"1046";"112";"47";"22";"2";"0";"2";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"2";"0";"2";"0.00";"0.60";"3";"3";"2";"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"47";"2537";"2010";"regular";"Rostislav Olesz";"FLA";"L";"4";"1";"3";"1";"2";"0";"2";"0";"0";NULL;"0";"0";"1";"1";"1";"1";"0";"0.50";"3";"0";"3";"0";"2";"1";"2";"1";"0.75";"5";"0";"5";"0";"3";"2";"3";"2";"1.25";"5";"3";"2";"3";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"18.20";"3462";"865";"373";"93";"2997";"749";"92";"23";"697";"38";"29";"764";"766";"111";"21";"899";"76";"46";"19";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"2";"1";"3";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"48";"1828";"2010";"regular";"Alexander Semin";"WSH";"L";"6";"4";"2";"1";"2";"1";"1";"0";"0";NULL;"1";"0";"1";"1";"0";"2";"0";"0.33";"3";"1";"2";"0";"2";"1";"1";"2";"0.50";"5";"2";"3";"0";"3";"2";"1";"4";"0.83";"2";"2";"0";"-1";"3";"9";"4";"3";"0";"6";"6";"0";"3";"0";"3";"0";"0";"0";"0";"20";"10.00";"6778";"1129";"1456";"242";"4639";"773";"683";"113";"786";"263";"110";"1160";"746";"200";"120";"1067";"136";"50";"23";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"3";"0";"6";"1";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"49";"593";"2010";"regular";"Teemu Selanne";"ANA";"R";"6";"3";"3";"1";"2";"2";"0";"0";"0";NULL;"0";"0";"2";"0";"0";"2";"0";"0.33";"3";"1";"2";"0";"2";"1";"0";"3";"0.50";"5";"3";"2";"0";"4";"1";"0";"5";"0.83";"-3";"-1";"-2";"-1";"-2";"6";"4";"5";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"28";"7.10";"6164";"1027";"1574";"262";"4562";"760";"28";"4";"846";"320";"2";"1169";"674";"204";"6";"885";"130";"47";"22";"11";"3";"8";"27.30";NULL;NULL;NULL;NULL;"5";"2";"3";"40.00";"6";"1";"5";"16.70";"3.00";"0";"3";"5";"2";"3";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"50";"2595";"2010";"regular";"Drew Stafford";"BUF";"R";"6";"4";"2";"2";"2";"0";"2";"0";"0";NULL;"1";"0";"1";"1";"0";"2";"0";"0.33";"3";"1";"2";"0";"3";"0";"1";"2";"0.50";"5";"1";"4";"0";"4";"1";"1";"4";"0.83";"3";"2";"1";"2";"1";"7";"1";"3";"0";"4";"0";"4";"0";"2";"2";"0";"0";"0";"0";"21";"9.50";"6211";"1035";"1228";"204";"4918";"819";"65";"10";"855";"189";"15";"1061";"747";"234";"1";"983";"125";"50";"21";"2";"0";"2";"0.00";NULL;NULL;NULL;NULL;"2";"0";"2";"0.00";"0";"0";"0";"0.00";"0.60";"7";"0";"4";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"51";"134";"2010";"regular";"Brendan Morrison";"CGY";"C";"5";"3";"2";"2";"1";"0";"1";"0";"0";NULL;"0";"0";"1";"0";"1";"0";"0";"0.20";"4";"1";"3";"0";"3";"1";"1";"3";"0.80";"5";"1";"4";"0";"4";"1";"2";"3";"1.00";"1";"1";"0";"1";"0";"4";"1";"2";"0";"4";"2";"2";"1";"1";"2";"0";"0";"0";"0";"15";"6.70";"4646";"929";"722";"144";"3706";"741";"218";"43";"740";"173";"24";"938";"742";"101";"72";"916";"107";"43";"21";"32";"14";"18";"43.80";NULL;NULL;NULL;NULL;"16";"4";"12";"25.00";"16";"10";"6";"62.50";"10.90";"4";"0";"1";"4";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"52";"389";"2010";"regular";"Martin St Louis";"TBL";"R";"5";"2";"3";"2";"1";"0";"1";"0";"0";NULL;"0";"0";"0";"1";"0";"1";"0";"0.20";"4";"2";"2";"0";"2";"2";"1";"3";"0.80";"5";"2";"3";"0";"2";"3";"1";"4";"1.00";"3";"1";"2";"2";"1";"9";"4";"3";"1";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"13";"7.70";"6078";"1215";"1525";"305";"4170";"834";"383";"76";"789";"268";"105";"1162";"864";"329";"57";"1251";"127";"48";"25";"14";"7";"7";"50.00";NULL;NULL;NULL;NULL;"10";"5";"5";"50.00";"4";"2";"2";"50.00";"4.60";"4";"7";"4";"4";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"53";"3907";"2010";"regular";"Matt Duchene";"COL";"C";"6";"1";"5";"0";"1";"0";"1";"0";"0";NULL;"0";"0";"1";"0";"0";"1";"0";"0.17";"4";"1";"3";"0";"1";"3";"0";"4";"0.67";"5";"1";"4";"0";"2";"3";"0";"5";"0.83";"-2";"1";"-3";"0";"-2";"6";"2";"6";"0";"6";"4";"2";"2";"1";"3";"0";"0";"0";"0";"12";"8.30";"6333";"1055";"950";"158";"5333";"888";"50";"8";"880";"156";"0";"1036";"890";"158";"10";"1059";"130";"49";"22";"101";"55";"46";"54.40";"6";"1";"48";"45";"13";"6";"7";"46.20";"88";"49";"39";"55.70";"27.90";"3";"4";"8";"7";"2";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"54";"2724";"2010";"regular";"Bobby Ryan";"ANA";"R";"6";"3";"3";"1";"1";"0";"1";"0";"1";NULL;"0";"0";"1";"0";"0";"1";"0";"0.17";"4";"1";"3";"0";"4";"0";"3";"1";"0.67";"5";"1";"4";"0";"5";"0";"3";"2";"0.83";"1";"5";"-4";"3";"-2";"10";"5";"4";"0";"27";"4";"23";"2";"6";"6";"1";"1";"0";"0";"17";"5.90";"6730";"1121";"1326";"221";"5404";"900";"0";"0";"865";"289";"0";"1154";"936";"153";"0";"1089";"137";"49";"23";"9";"5";"4";"55.60";NULL;NULL;NULL;NULL;"4";"2";"2";"50.00";"5";"3";"2";"60.00";"2.40";"10";"1";"8";"1";"7";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"55";"2749";"2010";"regular";"Kris Letang";"PIT";"D";"7";"5";"2";"4";"1";"0";"1";"0";"0";NULL;"0";"0";"1";"0";"0";"1";"0";"0.14";"4";"2";"2";"0";"1";"3";"4";"0";"0.57";"5";"2";"3";"0";"2";"3";"4";"1";"0.71";"7";"4";"3";"5";"2";"14";"3";"5";"1";"17";"17";"0";"3";"0";"1";"1";"0";"1";"0";"15";"6.70";"9463";"1351";"1592";"227";"6924";"989";"947";"135";"965";"188";"104";"1259";"1047";"324";"211";"1583";"172";"55";"25";"1";"1";"0";"100.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"1";"0";"100.00";"0.20";"12";"6";"4";"4";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"56";"262";"2010";"regular";"Daniel Alfredsson";"OTT";"R";"6";"2";"4";"3";"1";"1";"0";"0";"0";NULL;"0";"0";"0";"1";"0";"1";"0";"0.17";"4";"0";"4";"0";"1";"3";"3";"1";"0.67";"5";"1";"4";"0";"1";"4";"3";"2";"0.83";"-1";"1";"-2";"0";"-1";"6";"1";"6";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"10";"10.00";"7053";"1175";"1601";"266";"4655";"775";"797";"132";"916";"272";"90";"1278";"705";"264";"154";"1124";"130";"54";"22";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"1";"0";"1";"0.00";"0";"0";"0";"0.00";"0.30";"5";"3";"4";"2";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"57";"1352";"2010";"regular";"James Wisniewski";"NYI";"D";"4";"3";"1";"1";"1";"1";"0";"0";"0";NULL;"0";"0";"1";"0";"0";"1";"0";"0.25";"4";"4";"0";"0";"3";"1";"1";"3";"1.00";"5";"5";"0";"0";"4";"1";"1";"4";"1.25";"-1";"-1";"0";"1";"-2";"7";"6";"2";"0";"4";"2";"2";"1";"1";"2";"0";"0";"0";"0";"8";"12.50";"5396";"1349";"1403";"350";"3890";"972";"103";"25";"964";"412";"34";"1410";"998";"167";"0";"1165";"96";"56";"24";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"8";"2";"3";"3";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"58";"761";"2010";"regular";"Doug Weight";"NYI";"C";"6";"3";"3";"2";"1";"1";"0";"0";"0";NULL;"0";"0";"1";"0";"0";"1";"0";"0.17";"4";"3";"1";"0";"2";"2";"1";"3";"0.67";"5";"4";"1";"0";"3";"2";"1";"4";"0.83";"2";"1";"1";"1";"1";"10";"7";"1";"0";"6";"6";"0";"3";"0";"3";"0";"0";"0";"0";"8";"12.50";"7051";"1175";"2072";"345";"4971";"828";"8";"1";"853";"384";"0";"1238";"804";"306";"2";"1112";"135";"52";"23";"52";"30";"22";"57.70";NULL;NULL;NULL;NULL;"29";"16";"13";"55.20";"23";"14";"9";"60.90";"14.30";"2";"1";"6";"8";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"59";"2877";"2010";"regular";"TJ Oshie";"STL";"C";"5";"2";"3";"2";"1";"1";"0";"0";"0";NULL;"0";"0";"0";"1";"1";"0";"0";"0.20";"4";"2";"2";"0";"2";"2";"1";"3";"0.80";"5";"3";"2";"0";"2";"3";"2";"3";"1.00";"1";"1";"0";"0";"1";"6";"3";"5";"3";"4";"2";"2";"1";"1";"2";"0";"0";"0";"0";"10";"10.00";"5603";"1120";"1215";"243";"3824";"764";"564";"112";"604";"386";"136";"1127";"871";"147";"97";"1116";"124";"45";"25";"3";"3";"0";"100.00";NULL;NULL;NULL;NULL;"1";"1";"0";"100.00";"2";"2";"0";"100.00";"1.10";"7";"8";"4";"4";"4";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"60";"1715";"2010";"regular";"Ryan Malone";"TBL";"L";"5";"2";"3";"2";"1";"0";"1";"0";"1";NULL;"0";"1";"0";"1";"0";"1";"0";"0.20";"4";"4";"0";"0";"2";"2";"1";"3";"0.80";"5";"4";"1";"0";"2";"3";"1";"4";"1.00";"-7";"-2";"-5";"-3";"-4";"5";"4";"9";"1";"2";"2";"0";"1";"0";"1";"0";"0";"0";"0";"15";"6.70";"4386";"877";"608";"121";"3480";"696";"298";"59";"595";"134";"92";"822";"763";"113";"38";"914";"110";"40";"22";"11";"4";"7";"36.40";NULL;NULL;NULL;NULL;"6";"1";"5";"16.70";"5";"3";"2";"60.00";"3.60";"13";"2";"2";"0";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"61";"1359";"2010";"regular";"Jason Spezza";"OTT";"C";"5";"1";"4";"2";"1";"0";"1";"0";"0";NULL;"0";"0";"0";"1";"1";"0";"0";"0.20";"4";"0";"4";"0";"1";"3";"2";"2";"0.80";"5";"0";"5";"0";"1";"4";"3";"2";"1.00";"1";"1";"0";"1";"0";"7";"1";"5";"0";"4";"2";"2";"1";"1";"2";"0";"0";"0";"0";"13";"7.70";"5644";"1128";"1314";"262";"4216";"843";"114";"22";"965";"183";"18";"1166";"812";"282";"24";"1119";"107";"53";"21";"100";"61";"39";"61.00";"14";"8";"44";"28";"22";"17";"5";"77.30";"78";"44";"34";"56.40";"35.90";"2";"0";"2";"0";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"62";"949";"2010";"regular";"Mikael Samuelsson";"VAN";"R";"5";"3";"2";"0";"1";"0";"1";"0";"0";NULL;"0";"0";"1";"0";"0";"1";"0";"0.20";"4";"1";"3";"0";"4";"0";"0";"4";"0.80";"5";"1";"4";"0";"5";"0";"0";"5";"1.00";"0";"2";"-2";"0";"0";"5";"1";"4";"0";"6";"6";"0";"3";"0";"3";"0";"0";"0";"0";"19";"5.30";"5090";"1018";"584";"116";"4484";"896";"22";"4";"850";"141";"3";"995";"966";"80";"5";"1052";"114";"45";"23";"4";"1";"3";"25.00";NULL;NULL;NULL;NULL;"2";"1";"1";"50.00";"2";"0";"2";"0.00";"1.30";"5";"0";"5";"4";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"63";"986";"2010";"regular";"Danny Briere";"PHI";"R";"5";"3";"2";"2";"4";"2";"2";"0";"0";NULL;"2";"0";"2";"2";"2";"2";"0";"0.80";"0";"0";"0";"0";"0";"0";"0";"0";"0.00";"4";"2";"2";"0";"2";"2";"2";"2";"0.80";"-1";"-2";"1";"-1";"0";"4";"2";"3";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"0";"20";"20.00";"5343";"1068";"1162";"232";"4138";"827";"43";"8";"867";"237";"6";"1110";"768";"225";"12";"1006";"102";"52";"20";"56";"20";"36";"35.70";"5";"3";"15";"33";"35";"13";"22";"37.10";"21";"7";"14";"33.30";"20.40";"1";"2";"6";"3";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
